gene_id	gene_name	chr	start	end	strand	gene_biotype	logFC	logCPM	F	PValue	FDR	Change	JTEN007_Gpdh.het_Ldh.het_1	JTEN008_Gpdh.het_Ldh.het_2	JTEN009_Gpdh.het_Ldh.het_3	JTEN010_Gpdh.mut_Ldh.mut_1	JTEN011_Gpdh.mut_Ldh.mut_2	JTEN012_Gpdh.mut_Ldh.mut_3
FBgn0037999	CG4860	3R	12219881	12221464	-	protein_coding	-1.71489810622352	4.07338466582644	421.363019878973	3.58351543959104e-07	1.94767092094247e-05	downregulated	25.9920288420613	26.4342382151212	25.8393054876875	7.70905174029	6.93902855893854	8.60396432564314
FBgn0042098	CG18735	2R	21798017	21799195	-	protein_coding	-1.73280487952695	-0.0238910170534412	31.5508579885295	0.00102276708342549	0.00400611059577138	downregulated	1.99938683400472	1.28846129664899	1.03169640785685	0.389346047489394	0.383371743587765	0.482118690661038
FBgn0036969	Spn77Bb	3L	20320952	20322358	+	protein_coding	-1.73389522604865	-0.667791901087006	20.7386654438796	0.00313790328086328	0.00956150660297789	downregulated	1.22689646632108	0.540322479239899	0.891010534058191	0.311476837991515	0.230023046152659	0.222516318766633
FBgn0259149	CG42264	X	5773023	5776647	-	protein_coding	-1.73778805910288	5.16417212335996	166.673003984925	6.90825780517947e-06	0.000126234854228433	downregulated	62.2081949034649	60.7654972806718	44.4098408291109	15.7685149233204	16.2166247537624	16.9854123325196
FBgn0035057	CG3880	2R	24760664	24762605	+	protein_coding	-1.75951963005954	2.84097798895521	63.3282570241511	0.000136629127647883	0.000934243102716177	downregulated	13.0868956407581	7.56451470935859	12.9431003894769	3.27050679891091	2.99029959998456	3.37483083462726
FBgn0035789	mthl6	3L	7485967	7487918	+	protein_coding	-1.76556853376414	0.808126152657904	85.8965039272264	5.43078579357502e-05	0.000486227878575262	downregulated	2.90819903127959	2.20285318459344	2.90750805850568	0.62295367598303	0.766743487175529	0.890065275066531
FBgn0082929	snoRNA:Me28S-G2703c	2R	14624007	14624091	+	snoRNA	-1.77645454778848	-0.465362428556852	15.6032444678942	0.00637118363084949	0.0165629119492926	downregulated	1.18145585645733	1.20533476138131	0.703429368993309	0.155738418995757	0.191685871793882	0.51920474378881
FBgn0032228	CG5367	2L	10354743	10356597	-	protein_coding	-1.78138181452533	-1.15880808793424	17.7638152161798	0.0046400249401865	0.0129589804351301	downregulated	0.817930977547384	0.498759211606061	0.468952912662206	0.0778692094978787	0.191685871793882	0.222516318766633
FBgn0026878	CG4325	X	2042730	2043818	-	protein_coding	-1.78406603955282	-1.15846056422669	16.3059478881744	0.00572707948954833	0.0152285987519453	downregulated	0.590727928228666	0.498759211606061	0.703429368993309	0.0778692094978787	0.115011523076329	0.296688425022177
FBgn0267690	CG46026	3R	6306884	6309030	+	protein_coding	-1.80034905909469	5.49375158815375	67.9621367191362	0.000110536834454668	0.00080300435776159	downregulated	87.3368521581151	48.3796435257879	77.2834400067315	20.6742751216868	21.4688176409148	17.3562728637974
FBgn0030841	CG8568	X	17448990	17452543	-	protein_coding	-1.82788000947432	5.95709966220586	31.1106853535247	0.00106325852325256	0.00412356583012719	downregulated	130.778075187854	50.416243639846	114.049348359448	27.0984849052618	27.9094629331893	25.8489790300572
FBgn0015575	alpha-Est7	3R	7519563	7523753	-	protein_coding	-1.8395019348266	6.24893230782828	840.139009594105	3.85717067068585e-08	6.16456470771702e-06	downregulated	115.964436372274	126.767966283207	118.082343408343	33.2112178508453	31.0147740562502	34.1562549306781
FBgn0003374	Sgs4	X	3250089	3251040	+	protein_coding	-1.84297667950274	-0.949438429896125	25.6058601979508	0.00180521694386217	0.00619363494217613	downregulated	0.590727928228666	0.623449014507576	0.937905825324412	0.116803814246818	0.268360220511435	0.185430265638861
FBgn0085488	CG34459	2R	16824664	16826648	+	protein_coding	-1.85342111512882	1.59126712483081	92.4900410837342	4.32922021805174e-05	0.000421429909953618	downregulated	4.31685793705564	4.23945329865152	5.62743495194647	1.12910353771924	1.57182414870984	1.11258159383316
FBgn0039593	Sid	3R	28670704	28672021	+	protein_coding	-1.85873057152461	2.44594366408599	312.874285914505	9.32044270353166e-07	3.44149311963507e-05	downregulated	7.77034428670015	9.01922907654293	9.00389592311435	2.1803378659406	2.33856763588536	2.41059345330519
FBgn0034880	ItgaPS5	2R	23556672	23560263	+	protein_coding	-1.87513644440947	1.30893051790523	176.883765656696	5.72612591027865e-06	0.000110677538352462	downregulated	4.22597671732815	3.5744410165101	3.84541388383009	0.973365118723484	0.920092184610635	1.18675370008871
FBgn0265731	lncRNA:CR44538	3L	10205620	10206401	+	ncRNA	-1.88358743874605	-0.699366608909599	19.6870139702744	0.00358407011889448	0.0106222592950795	downregulated	1.18145585645733	0.540322479239899	0.937905825324412	0.155738418995757	0.345034569228988	0.185430265638861
FBgn0030542	CG12481	X	14187253	14187841	+	protein_coding	-1.88941534206634	0.164731968189469	36.6903068448431	0.000670639998784171	0.00292752266896898	downregulated	1.86306500441349	1.12220822611364	2.15718339824615	0.350411442740454	0.536720441022871	0.445032637533266
FBgn0265870	lncRNA:CR44659	2R	20691995	20692495	+	ncRNA	-1.90547284867387	1.22763695074132	17.2814690092124	0.00496718308068199	0.0136415994942146	downregulated	5.72551684283169	1.82878377588889	3.56404213623276	1.05123432822136	1.18845240512207	0.630462903172126
FBgn0028519	hll	2L	14027001	14029368	+	protein_coding	-1.91706311950615	1.33100795513613	20.0970137750859	0.00340082415131074	0.0101692334577591	downregulated	2.8173178115521	6.35917994797728	2.57924101964213	1.284841956715	0.958429358969412	0.815893168810987
FBgn0032609	CG13280	2L	16802026	16821093	-	protein_coding	-1.93100286231438	-0.890776525802551	23.9217915629186	0.00216302771928284	0.00712917548729405	downregulated	0.999693417002358	0.457195943972222	0.844115242791971	0.194673023744697	0.230023046152659	0.148344212511089
FBgn0040743	CG15919	2R	16792642	16793179	+	protein_coding	-1.97670963687596	4.63612654181558	25.5544340506779	0.00181494675468093	0.00621305941468138	downregulated	56.8007623296794	18.1215846883535	45.9573854408962	10.3176702584689	10.1976883794345	9.30859933507081
FBgn0052376	CG32376	3L	7541582	7542457	-	protein_coding	-1.98026251791195	4.23604954524359	113.241780132612	2.31664318166426e-05	0.000275323143055059	downregulated	30.7178522678906	37.1991245322854	23.166273885513	7.86479015928575	6.67066833842711	8.01058747559878
FBgn0036596	CG13045	3L	16289712	16290950	-	protein_coding	-1.98727599084509	4.3013229168891	12.7597410580021	0.0102080503560763	0.0242099231922181	downregulated	35.9435224022211	9.26860868234597	50.8813910238493	7.82585555453681	7.85912074354918	7.82515720995992
FBgn0031860	CG11236	2L	6803011	6804372	+	protein_coding	-1.989714444491	4.85990360134854	410.72964737894	3.89066836402862e-07	2.00342997832508e-05	downregulated	42.6232920521915	51.5800151335935	46.5201289360908	11.9139890531754	10.5043857743048	12.1642254259093
FBgn0027259	Kmn1	X	11571383	11572442	-	protein_coding	-2.02145592008246	2.63803693466641	101.81727691846	3.22019603756157e-05	0.000344818591702093	downregulated	10.0423747798873	10.557069978995	9.61353470957522	1.63525339945545	2.53025350767925	3.07814240960509
FBgn0039678	Obp99a	3R	29671657	29672334	+	protein_coding	-2.03392458672273	7.501809565471	212.026768435554	3.2250607958911e-06	7.35915233742168e-05	downregulated	306.905879019724	233.710253905073	344.961762554319	70.0822885480909	66.3999859894008	74.2833644149276
FBgn0085219	CG34190	2R	16946455	16947554	-	protein_coding	-2.03744363994226	0.237849959286268	74.6299368396919	8.33231218170261e-05	0.000653165438079586	downregulated	1.63586195509477	2.28597971986111	1.54754461178528	0.389346047489394	0.460046092305318	0.445032637533266
FBgn0039779	PH4alphaSG2	3R	30490074	30491987	+	protein_coding	-2.03944857188487	4.2535278739869	122.636841254832	1.80794533270116e-05	0.000230932971516129	downregulated	38.6699589940458	24.1066952276263	30.5288346143096	6.38527517882606	7.36073747688508	8.34436195374873
FBgn0033573	Obp47a	2R	10909923	10910485	+	protein_coding	-2.04369426987184	0.56235635305648	87.5800777808978	5.11759440482452e-05	0.00046756997343738	downregulated	2.27203049318718	2.4937960580303	2.20407868951237	0.739757490229848	0.421708917946541	0.482118690661038
FBgn0037553	CG18249	3R	8220146	8222188	+	protein_coding	-2.05476434149329	0.878935746317898	35.9332371208908	0.000711279565979731	0.00306124662078415	downregulated	2.8173178115521	1.82878377588889	4.22057621395985	0.584019071234091	0.728406312816753	0.741721062555443
FBgn0262808	CG43179	3R	14256108	14256930	+	protein_coding	-2.09538394736309	2.76276910810681	264.952381717148	1.58613800095896e-06	4.77088924558106e-05	downregulated	10.4967808785248	10.2245638379242	12.6148333506133	2.72542233242576	2.64526503075558	2.22516318766633
FBgn0053461	CG33461	2R	15695386	15696478	+	protein_coding	-2.10697814127683	-0.856178512048553	44.375952708663	0.000389322044262821	0.00197389225850676	downregulated	0.681609147956153	0.831265352676768	0.891010534058191	0.116803814246818	0.153348697435106	0.259602371894405
FBgn0028949	CG15254	2L	15613905	15614828	-	protein_coding	-2.11091251537513	3.41324869892251	733.407070860541	5.98881160246698e-08	7.44864476916416e-06	downregulated	17.9944815060424	16.9993764622399	17.4919436423003	3.89346047489394	3.64203156408376	4.30198216282157
FBgn0263999	CG43742	2R	21935002	21936863	-	protein_coding	-2.13245376041782	4.84948956577239	759.682863607811	5.34387460984758e-08	7.24331763572758e-06	downregulated	48.1670464555682	46.9249291586036	47.4580347614152	9.73365118723484	11.7311753537856	10.2357506632651
FBgn0001187	Hex-C	2R	15218837	15220329	-	protein_coding	-2.16541038357708	5.37903590637246	793.132428661015	4.64797488548141e-08	6.69894623299743e-06	downregulated	69.4786924816639	63.2592933387021	74.0007696180961	15.9242533423162	14.6064634306938	14.3893886135756
FBgn0263020	CG43315	2R	12241218	12241872	+	protein_coding	-2.16927714246329	5.54773378765408	26.5432510464854	0.00163923141950657	0.00574750819910816	downregulated	91.3356258261245	32.1284058809571	109.781876854222	16.5472070182992	15.948264533251	17.9125636607139
FBgn0038468	CG5225	3R	17028693	17030701	+	protein_coding	-2.22539683665269	9.51166143563171	222.133443919715	2.78145272666484e-06	6.67798112043209e-05	downregulated	1532.25736460543	1032.68094763035	1091.34721834749	248.986797369467	259.849367803787	252.963968384534
FBgn0034901	CG11300	2R	23751915	23752495	+	protein_coding	-2.24348830279321	9.34175719112011	1445.24291422536	6.63488819710127e-09	2.69863053335881e-06	downregulated	1066.49111350206	1107.41170283599	1079.06065203574	217.839113570316	213.154689434797	239.390472939769
FBgn0266196	asRNA:CR44891	X	496597	497374	-	ncRNA	-2.26898817647558	-0.654311354289906	28.7709823627275	0.0013176921007926	0.00484874467879282	downregulated	0.908812197274871	1.24689802901515	0.703429368993309	0.272542233242576	0.0766743487175529	0.222516318766633
FBgn0001285	Jon44E	2R	8691448	8692844	+	protein_coding	-2.31347550291613	5.29283313909322	183.321494363054	5.11425415634257e-06	0.000101651677835192	downregulated	56.8007623296794	83.583731211649	57.4467318011202	12.8094849624011	13.5330225486481	12.535085957187
FBgn0034429	AANATL4	2R	19289109	19289852	+	protein_coding	-2.40296828239099	5.52665815055919	1292.0242670455	9.54829707566586e-09	2.69863053335881e-06	downregulated	85.2011434945192	72.8604081621187	77.5179164630626	13.9775231048692	14.6448006050526	14.7973351979811
FBgn0039591	CG9988	3R	28636411	28638799	+	protein_coding	-2.43936671726771	1.53043967343658	302.456909558668	1.03879015463865e-06	3.67107754979229e-05	downregulated	5.27111074419425	4.44726963682071	4.97090087421938	0.739757490229848	0.920092184610635	0.964237381322076
FBgn0260874	Ir76a	3L	19799278	19803427	+	protein_coding	-2.52057121913967	-0.968581520524649	64.2739915297023	0.000130697482821083	0.00090465975827289	downregulated	0.77249036768364	0.831265352676768	0.703429368993309	0.0778692094978787	0.115011523076329	0.185430265638861
FBgn0051097	CG31097	3R	25296128	25297778	-	protein_coding	-2.5415402596475	1.29853230698341	377.048992803861	5.12254666015174e-07	2.28550956820437e-05	downregulated	4.27141732719189	4.32257983391919	3.98609975762875	0.700822885480909	0.766743487175529	0.630462903172126
FBgn0262142	lncRNA:CR42868	2R	22666359	22666764	+	ncRNA	-2.56136038641083	-0.619842486320445	58.3287531815358	0.000174602080329137	0.00111155712019286	downregulated	1.31777768604856	0.955955155578283	0.79721995152575	0.116803814246818	0.153348697435106	0.222516318766633
FBgn0034441	CG10081	2R	19385923	19389318	+	protein_coding	-2.64310011682757	6.42719515292833	1073.51525223034	1.74224955041881e-08	4.14577959686324e-06	downregulated	167.584969177486	145.429873450801	137.684575157624	23.2439590351168	22.9639674409071	24.1430205861797
FBgn0035780	CG18417	3L	7400070	7401671	+	protein_coding	-2.65381043145824	0.979630589857895	249.282341555538	1.92670939301006e-06	5.24250631331223e-05	downregulated	3.77157061869071	3.20037160780556	3.188879806103	0.545084466485151	0.421708917946541	0.593376850044354
FBgn0052364	tut	3L	8209577	8210743	-	protein_coding	-2.69139223847598	1.49605648312898	192.587120758434	4.37524655573618e-06	9.1148132526893e-05	downregulated	5.77095745269543	3.82382062231313	5.15848203928426	0.700822885480909	0.728406312816753	0.778807115683215
FBgn0052074	CG32074	3L	11131883	11132322	-	protein_coding	-2.74764623967243	7.78381615867116	58.141483351043	0.000176278323555213	0.00111757743554128	downregulated	420.780047338265	193.809516976588	553.270646358871	58.7133839614006	55.3205425997144	55.1469610009972
FBgn0001128	Gpdh1	2L	5943643	5948968	+	protein_coding	-2.78523254455343	8.27966718919476	2155.93979482151	1.80760902872169e-09	2.30882329306842e-06	downregulated	566.553523781155	507.154991668096	575.170747380196	77.5966672646362	77.8244639483162	77.806539462066
FBgn0036394	CG9040	3L	13987878	13988626	+	protein_coding	-2.81031860388174	5.32541232799779	303.233441432861	1.03029843130858e-06	3.65312437167294e-05	downregulated	84.701296786018	55.1544561501036	73.6725025792325	9.18856672074969	9.66096793841167	10.7920414601817
FBgn0038285	CG6974	3R	15078530	15079285	-	protein_coding	-2.82539236662387	-0.0721304725517784	20.8105285749474	0.00311013602665375	0.00949083401921015	downregulated	2.04482744386846	0.665012282141415	2.15718339824615	0.389346047489394	0.115011523076329	0.148344212511089
FBgn0026314	Ugt35b	3R	11168503	11170246	-	protein_coding	-2.8268041525265	0.544202842031606	62.7302912416871	0.000140562014881636	0.000955643209747658	downregulated	2.8173178115521	1.87034704352273	2.90750805850568	0.155738418995757	0.345034569228988	0.51920474378881
FBgn0262005	CG42823	3R	17404487	17405109	-	protein_coding	-2.90788128280369	-0.252731871870187	45.993652186501	0.000350955812989909	0.00184307741319075	downregulated	1.18145585645733	1.87034704352273	1.12548699038929	0.311476837991515	0.115011523076329	0.111258159383316
FBgn0265631	CG44438	2R	5879196	5880395	-	protein_coding	-2.93610368582874	-0.540775030440023	28.4956315814326	0.00135268034787501	0.00494858256407433	downregulated	1.27233707618482	0.914391887944445	1.21927757292174	0.233607628493636	0	0.185430265638861
FBgn0069056	CG33226	2R	21538250	21539293	-	protein_coding	-2.97385513644944	-0.296855517154035	48.2579060480499	0.000305144231529756	0.00167049306299623	downregulated	1.13601524659359	1.33002456428283	1.64133519431772	0.233607628493636	0.230023046152659	0.0370860531277721
FBgn0085465	CG34436	3R	28282580	28283548	+	protein_coding	-2.98852435115583	-0.74659484803111	69.2346487485227	0.000104531240386577	0.000769292455023689	downregulated	0.727049757819897	0.955955155578283	1.21927757292174	0.0778692094978787	0.153348697435106	0.111258159383316
FBgn0036138	CG14143	3L	11134987	11135480	+	protein_coding	-3.01278797774564	7.74536147824889	68.7338866989215	0.000106842431913791	0.000782001887172163	downregulated	410.873994387969	194.599219061631	556.928479077636	45.7870951847527	47.9981422971881	46.3575664097152
FBgn0039490	CG5882	3R	27118646	27121590	+	protein_coding	-3.05346734390954	-1.37209284145559	24.6434786407819	0.00199926636452533	0.00669422896539625	downregulated	0.590727928228666	0.623449014507576	0.515848203928426	0	0.153348697435106	0.0370860531277721
FBgn0085359	CG34330	X	19068275	19068973	-	protein_coding	-3.07929990786116	1.56140291274383	120.787897664936	1.89556380408917e-05	0.000238515830954017	downregulated	6.04360111187789	3.99007369284849	5.95570199081001	0.62295367598303	0.383371743587765	0.815893168810987
FBgn0014368	nol	3L	11130835	11131402	+	protein_coding	-3.13094447087048	8.24238431805061	124.278481031485	1.73453579046153e-05	0.000226229101635347	downregulated	547.241264589064	343.14633758497	763.22086535774	57.6621496331792	63.1413261689048	63.0462903172126
